mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
pq,jacobi,3,5,6,2.000e+00,25,0.767165,0.919861,0.016237,0.002662,0.018768
pq,jacobi,3,5,6,2.000e+00,26,0.777517,0.921509,-0.008373,0.004952,0.007125
pq,jacobi,3,5,6,2.000e+00,27,0.781241,0.923401,0.002685,0.000392,0.001856
pq,jacobi,3,5,6,2.000e+00,28,0.772758,0.918762,-0.000117,0.015212,0.003226
pq,jacobi,3,5,6,2.000e+00,29,0.780542,0.922974,0.001924,-0.010090,0.001815
pq,jacobi,3,5,6,2.000e+00,30,0.778192,0.919128,-0.001633,-0.005130,0.000790
pq,jacobi,3,5,6,2.000e+00,31,0.779392,0.919800,0.000376,0.007391,-0.005220
pq,jacobi,3,5,6,2.000e+00,32,0.782629,0.922913,0.008263,-0.012298,-0.011634
pq,jacobi,3,5,6,2.000e+00,33,0.774720,0.917786,0.000943,-0.000076,0.006752
pq,jacobi,3,5,6,2.000e+00,34,0.776643,0.924133,-0.003423,-0.003333,0.008496
pq,jacobi,3,5,6,2.000e+00,35,0.771427,0.918518,0.010978,0.008894,-0.001306
pq,jacobi,3,5,6,2.000e+00,36,0.775952,0.920532,-0.005783,0.001002,0.005818
pq,jacobi,3,5,6,2.000e+00,37,0.779471,0.922852,-0.014900,-0.006832,0.009541
pq,jacobi,3,5,6,2.000e+00,38,0.783848,0.922546,-0.001189,-0.013064,-0.023439
pq,jacobi,3,5,6,2.000e+00,39,0.771326,0.918945,0.005031,0.019609,-0.000613
pq,jacobi,3,5,6,2.000e+00,40,0.779389,0.922119,-0.015670,0.002671,-0.000723
pq,jacobi,3,5,6,2.000e+00,41,0.777617,0.918945,-0.003596,-0.004492,0.003042
pq,jacobi,3,5,6,2.000e+00,42,0.772171,0.921143,0.002557,0.002098,0.001066
pq,jacobi,3,5,6,2.000e+00,43,0.772824,0.917969,0.012449,-0.000006,-0.007750
pq,jacobi,3,5,6,2.000e+00,44,0.780911,0.922363,-0.005765,0.006485,-0.005107
pq,jacobi,3,5,6,2.000e+00,45,0.773993,0.920959,0.003822,0.005357,0.002920
pq,jacobi,3,5,6,2.000e+00,46,0.773075,0.917114,0.006155,0.003755,-0.001977
pq,jacobi,3,5,6,2.000e+00,47,0.773354,0.920898,0.006542,0.007062,-0.004019
pq,jacobi,3,5,6,2.000e+00,48,0.775951,0.921021,-0.005720,-0.008041,0.006245
pq,jacobi,3,5,6,2.000e+00,49,0.778351,0.921753,0.007870,-0.006576,-0.015544
pq,jacobi,3,5,6,2.000e+00,50,0.778924,0.923645,0.000116,0.000879,-0.007704
pq,jacobi,3,5,6,2.000e+00,51,0.776224,0.918945,0.005419,0.008336,0.005027
pq,jacobi,3,5,6,2.000e+00,52,0.768444,0.915466,0.004364,0.011519,0.011356
pq,jacobi,3,5,6,2.000e+00,53,0.782186,0.922302,-0.013441,0.003527,-0.005885
pq,jacobi,3,5,6,2.000e+00,54,0.778600,0.916382,0.004382,-0.003739,-0.005293
