mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
K,jacobi,3,5,6,1.000e-08,60,0.785238,0.925415,-0.003586,-0.009636,-0.014790
K,jacobi,3,5,6,1.000e-08,61,0.769504,0.917358,0.004063,0.006899,0.005776
K,jacobi,3,5,6,1.000e-08,62,0.775797,0.921326,-0.006103,0.005119,-0.015377
K,jacobi,3,5,6,1.000e-08,63,0.778392,0.921814,0.010408,-0.013144,0.006903
K,jacobi,3,5,6,1.000e-08,64,0.774193,0.917603,-0.003576,0.003389,0.009016
K,jacobi,3,5,6,1.000e-08,65,0.775569,0.921997,0.005466,0.002987,-0.003244
K,jacobi,3,5,6,1.000e-08,66,0.780081,0.922729,0.003475,-0.002299,0.002371
K,jacobi,3,5,6,1.000e-08,67,0.776345,0.921509,-0.000480,0.011164,0.001580
K,jacobi,3,5,6,1.000e-08,68,0.778161,0.919373,-0.001654,-0.012538,-0.000535
K,jacobi,3,5,6,1.000e-08,69,0.789876,0.924561,-0.011821,-0.004793,-0.018061
K,jacobi,3,5,6,1.000e-08,70,0.781349,0.920166,0.001498,-0.003893,-0.014373
K,jacobi,3,5,6,1.000e-08,71,0.779696,0.921814,0.000172,-0.016354,-0.006977
K,jacobi,3,5,6,1.000e-08,72,0.776601,0.921265,-0.008596,0.011115,-0.007380
K,jacobi,3,5,6,1.000e-08,73,0.776244,0.920959,-0.001623,0.001997,-0.009344
K,jacobi,3,5,6,1.000e-08,74,0.779459,0.920410,-0.001365,-0.003879,-0.012199
K,jacobi,3,5,6,1.000e-08,75,0.778838,0.920654,-0.000005,0.009035,-0.008831
K,jacobi,3,5,6,1.000e-08,76,0.769113,0.919495,0.006731,0.010603,-0.000116
K,jacobi,3,5,6,1.000e-08,77,0.776177,0.921997,-0.000199,0.003985,0.010652
K,jacobi,3,5,6,1.000e-08,78,0.776805,0.919678,-0.004378,0.001428,0.004908
K,jacobi,3,5,6,1.000e-08,79,0.775020,0.916870,-0.007771,-0.003470,0.005015
K,jacobi,3,5,6,1.000e-08,80,0.775993,0.918640,0.005003,0.002780,-0.004813
K,jacobi,3,5,6,1.000e-06,1,-13.925495,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-06,2,-11.070687,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-06,3,-8.181640,0.000000,1.000000,1.000000,1.000000
K,jacobi,3,5,6,1.000e-06,4,-5.290551,0.000000,0.999944,0.999948,0.999947
K,jacobi,3,5,6,1.000e-06,5,-2.400046,0.026428,0.969961,0.971685,0.971843
K,jacobi,3,5,6,1.000e-06,6,0.060791,0.632568,0.376423,0.377170,0.372560
K,jacobi,3,5,6,1.000e-06,7,0.721111,0.894897,0.028252,0.026119,0.039675
K,jacobi,3,5,6,1.000e-06,8,0.773063,0.917603,-0.000646,0.009053,-0.001678
K,jacobi,3,5,6,1.000e-06,9,0.773108,0.917725,0.006427,-0.000657,0.008998
K,jacobi,3,5,6,1.000e-06,10,0.781014,0.922363,0.007302,-0.010432,-0.001286
K,jacobi,3,5,6,1.000e-06,11,0.770979,0.917786,-0.002962,0.012258,-0.002055
K,jacobi,3,5,6,1.000e-06,12,0.778150,0.919800,-0.006709,-0.007310,-0.008917
K,jacobi,3,5,6,1.000e-06,13,0.768613,0.919006,0.004354,0.001809,0.014581
K,jacobi,3,5,6,1.000e-06,14,0.776404,0.920776,0.009663,0.001355,-0.005402
K,jacobi,3,5,6,1.000e-06,15,0.777233,0.922729,0.005386,-0.000329,-0.014976
K,jacobi,3,5,6,1.000e-06,16,0.769160,0.917175,0.004108,-0.000792,0.011866
K,jacobi,3,5,6,1.000e-06,17,0.773906,0.919495,-0.006178,-0.000866,-0.001737
K,jacobi,3,5,6,1.000e-06,18,0.776358,0.921509,-0.003277,-0.001881,0.013646
K,jacobi,3,5,6,1.000e-06,19,0.776442,0.922546,0.002077,0.012311,-0.005884
K,jacobi,3,5,6,1.000e-06,20,0.775220,0.919617,-0.009244,0.002534,0.007227
K,jacobi,3,5,6,1.000e-06,21,0.775717,0.921082,-0.005545,-0.005680,-0.003710
K,jacobi,3,5,6,1.000e-06,22,0.768531,0.916809,-0.001116,0.001273,0.017063
K,jacobi,3,5,6,1.000e-06,23,0.781217,0.921143,-0.004889,-0.001143,-0.008299
K,jacobi,3,5,6,1.000e-06,24,0.775895,0.921570,-0.003746,0.000522,-0.005162
K,jacobi,3,5,6,1.000e-06,25,0.777393,0.921326,-0.005504,0.006106,-0.005006
K,jacobi,3,5,6,1.000e-06,26,0.770146,0.916687,0.000033,0.017326,0.000809
K,jacobi,3,5,6,1.000e-06,27,0.774876,0.915955,-0.009364,0.001160,-0.002078
K,jacobi,3,5,6,1.000e-06,28,0.779635,0.919861,0.010623,-0.003900,-0.016367
K,jacobi,3,5,6,1.000e-06,29,0.774093,0.918701,0.003445,-0.001633,0.007607
K,jacobi,3,5,6,1.000e-06,30,0.775436,0.919739,0.008862,0.012108,-0.003362
K,jacobi,3,5,6,1.000e-06,31,0.777576,0.921875,-0.000738,-0.005245,0.009794
K,jacobi,3,5,6,1.000e-06,32,0.765111,0.915222,0.009064,0.007746,0.014791
K,jacobi,3,5,6,1.000e-06,33,0.779703,0.922180,-0.004770,-0.001605,0.009646
K,jacobi,3,5,6,1.000e-06,34,0.771105,0.918335,0.019955,0.003448,-0.003494
