mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
K,gs,3,5,6,1.000e-08,14,0.779830,0.923767,0.001856,-0.014211,-0.009721
K,gs,3,5,6,1.000e-08,15,0.776572,0.922546,-0.009157,-0.003722,0.009538
K,gs,3,5,6,1.000e-08,16,0.774127,0.918335,-0.001592,0.000461,0.005811
K,gs,3,5,6,1.000e-08,17,0.776900,0.921204,-0.011295,0.002567,0.008597
K,gs,3,5,6,1.000e-08,18,0.768916,0.918884,0.009387,0.009582,0.010523
K,gs,3,5,6,1.000e-08,19,0.775028,0.917358,-0.001958,0.009990,-0.001019
K,gs,3,5,6,1.000e-08,20,0.773386,0.918213,0.004715,0.001581,0.005818
K,gs,3,5,6,1.000e-08,21,0.778680,0.922058,0.000666,-0.009063,-0.016399
K,gs,3,5,6,1.000e-08,22,0.765744,0.918579,0.013953,0.004151,0.008005
K,gs,3,5,6,1.000e-08,23,0.780532,0.921875,-0.014065,0.000111,-0.000685
K,gs,3,5,6,1.000e-08,24,0.771588,0.918945,-0.002160,0.007221,0.001307
K,gs,3,5,6,1.000e-08,25,0.773369,0.920105,-0.003826,0.006531,0.003803
K,gs,3,5,6,1.000e-08,26,0.771667,0.918823,0.015828,-0.000604,0.009259
K,gs,3,5,6,1.000e-08,27,0.775206,0.917480,-0.007685,-0.007086,0.007441
K,gs,3,5,6,1.000e-08,28,0.787079,0.923645,-0.002982,-0.011894,-0.010461
K,gs,3,5,6,1.000e-08,29,0.778489,0.920044,0.002183,-0.014070,-0.008102
K,gs,3,5,6,1.000e-08,30,0.773188,0.917603,0.007228,0.008015,0.007167
K,gs,3,5,6,1.000e-08,31,0.780460,0.921326,0.004500,-0.009430,-0.018095
K,gs,3,5,6,1.000e-08,32,0.778755,0.921570,0.004595,-0.003435,-0.001056
K,gs,3,5,6,1.000e-08,33,0.777202,0.921570,0.008143,0.003797,0.003590
K,gs,3,5,6,1.000e-08,34,0.780057,0.921021,-0.008386,-0.003821,-0.001457
K,gs,3,5,6,1.000e-08,35,0.775997,0.919006,0.006299,-0.018823,-0.007024
K,gs,3,5,6,1.000e-08,36,0.779653,0.923401,-0.011311,-0.005709,0.003094
K,gs,3,5,6,1.000e-08,37,0.772990,0.918518,0.002967,0.003330,0.004938
K,gs,3,5,6,1.000e-08,38,0.770060,0.916687,-0.002574,0.015921,0.009321
K,gs,3,5,6,1.000e-08,39,0.778514,0.923584,0.008965,-0.006876,-0.001306
K,gs,3,5,6,1.000e-08,40,0.774676,0.918762,-0.006536,0.011117,-0.007343
K,gs,3,5,6,1.000e-08,41,0.778191,0.921326,-0.005104,-0.000666,0.008051
K,gs,3,5,6,1.000e-08,42,0.784088,0.921509,-0.003493,-0.017680,-0.004639
